ID,Games,Sport,Event
34,1984 Summer,Sailing,Sailing Mixed Multihull
34,1984 Summer,Rowing,Rowing Men's Coxless Pairs
34,1984 Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle"
34,1984 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
34,1984 Summer,Rowing,Rowing Men's Coxless Fours
34,1984 Summer,Sailing,Sailing Mixed Three Person Keelboat
34,1984 Summer,Wrestling,"Wrestling Men's Flyweight, Freestyle"
34,1984 Summer,Rowing,Rowing Men's Coxed Eights
34,1984 Summer,Sailing,Sailing Men's Windsurfer
34,1984 Summer,Swimming,Swimming Women's 100 metres Breaststroke
34,1984 Summer,Gymnastics,Gymnastics Men's Team All-Around
34,1984 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
34,1984 Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight
34,1984 Summer,Swimming,Swimming Women's 200 metres Freestyle
34,1984 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
34,1984 Summer,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle"
34,1984 Summer,Fencing,"Fencing Women's Foil, Team"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Dressage, Individual"
34,1984 Summer,Boxing,Boxing Men's Lightweight
34,1984 Summer,Rowing,Rowing Men's Quadruple Sculls
34,1984 Summer,Judo,Judo Men's Half-Middleweight
34,1984 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
34,1984 Summer,Weightlifting,Weightlifting Men's Bantamweight
34,1984 Summer,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres"
34,1984 Summer,Shooting,"Shooting Men's Free Pistol, 50 metres"
34,1984 Summer,Judo,Judo Men's Open Class
34,1984 Summer,Weightlifting,Weightlifting Men's Lightweight
34,1984 Summer,Wrestling,"Wrestling Men's Lightweight, Freestyle"
34,1984 Summer,Weightlifting,Weightlifting Men's Flyweight
34,1984 Summer,Diving,Diving Women's Platform
34,1984 Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Dressage, Team"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Dressage, Team"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Dressage, Team"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Jumping, Individual"
34,1984 Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Jumping, Team"
34,1984 Summer,Cycling,Cycling Men's 100 kilometres Team Time Trial
34,1984 Summer,Fencing,"Fencing Men's Foil, Team"
34,1984 Summer,Fencing,"Fencing Men's Foil, Team"
34,1984 Summer,Fencing,"Fencing Men's epee, Team"
34,1984 Summer,Fencing,"Fencing Men's Sabre, Team"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual"
34,1984 Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team"
35,1984 Winter,Biathlon,Biathlon Men's 20 kilometres
35,1984 Winter,Alpine Skiing,Alpine Skiing Women's Giant Slalom
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay
35,1984 Winter,Ice Hockey,Ice Hockey Men's Ice Hockey
35,1984 Winter,Speed Skating,"Speed Skating Men's 1,000 metres"
35,1984 Winter,Speed Skating,"Speed Skating Men's 1,500 metres"
35,1984 Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay
35,1984 Winter,Figure Skating,Figure Skating Mixed Ice Dancing
35,1984 Winter,Speed Skating,"Speed Skating Women's 3,000 metres"
35,1984 Winter,Speed Skating,"Speed Skating Women's 1,000 metres"
35,1984 Winter,Speed Skating,"Speed Skating Women's 1,500 metres"
35,1984 Winter,Alpine Skiing,Alpine Skiing Women's Downhill
35,1984 Winter,Speed Skating,Speed Skating Men's 500 metres
35,1984 Winter,Speed Skating,"Speed Skating Men's 5,000 metres"
35,1984 Winter,Figure Skating,Figure Skating Men's Singles
35,1984 Winter,Luge,Luge Men's Singles
35,1984 Winter,Bobsleigh,Bobsleigh Men's Two
35,1984 Winter,Bobsleigh,Bobsleigh Men's Four
35,1984 Winter,Alpine Skiing,Alpine Skiing Men's Downhill
35,1984 Winter,Alpine Skiing,Alpine Skiing Men's Giant Slalom
35,1984 Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay
35,1984 Winter,Biathlon,Biathlon Men's 10 kilometres Sprint
35,1984 Winter,Alpine Skiing,Alpine Skiing Women's Slalom
35,1984 Winter,Alpine Skiing,Alpine Skiing Men's Slalom
35,1984 Winter,Speed Skating,"Speed Skating Men's 10,000 metres"
35,1984 Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual"
35,1984 Winter,Speed Skating,Speed Skating Women's 500 metres
35,1984 Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay
35,1984 Winter,Nordic Combined,Nordic Combined Men's Individual
35,1984 Winter,Bobsleigh,Bobsleigh Men's Two
35,1984 Winter,Luge,Luge Mixed (Men)'s Doubles
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres
35,1984 Winter,Figure Skating,Figure Skating Mixed Ice Dancing
35,1984 Winter,Figure Skating,Figure Skating Mixed Pairs
35,1984 Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay
35,1984 Winter,Figure Skating,Figure Skating Mixed Pairs
35,1984 Winter,Luge,Luge Women's Singles
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres
35,1984 Winter,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual"
35,1984 Winter,Luge,Luge Mixed (Men)'s Doubles
35,1984 Winter,Figure Skating,Figure Skating Women's Singles
35,1984 Winter,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres
36,1988 Summer,Rowing,Rowing Men's Quadruple Sculls
36,1988 Summer,Rowing,Rowing Men's Coxed Pairs
36,1988 Summer,Rowing,Rowing Men's Coxed Pairs
36,1988 Summer,Judo,Judo Men's Lightweight
36,1988 Summer,Water Polo,Water Polo Men's Water Polo
36,1988 Summer,Rowing,Rowing Women's Coxless Pairs
36,1988 Summer,Swimming,Swimming Men's 200 metres Freestyle
36,1988 Summer,Weightlifting,Weightlifting Men's Light-Heavyweight
36,1988 Summer,Gymnastics,Gymnastics Men's Individual All-Around
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Gymnastics,Gymnastics Men's Parallel Bars
36,1988 Summer,Gymnastics,Gymnastics Men's Horizontal Bar
36,1988 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
36,1988 Summer,Handball,Handball Men's Handball
36,1988 Summer,Track and Field,Track and Field Men's High Jump
36,1988 Summer,Shooting,"Shooting Men's Free Pistol, 50 metres"
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Hockey,Hockey Men's Hockey
36,1988 Summer,Archery,Archery Men's Individual
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres"
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
36,1988 Summer,Fencing,"Fencing Women's Foil, Team"
36,1988 Summer,Gymnastics,Gymnastics Men's Rings
36,1988 Summer,Rowing,Rowing Women's Single Sculls
36,1988 Summer,Hockey,Hockey Women's Hockey
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres"
36,1988 Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle"
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Basketball,Basketball Men's Basketball
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Gymnastics,Gymnastics Men's Rings
36,1988 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
36,1988 Summer,Swimming,Swimming Men's 50 metres Freestyle
36,1988 Summer,Swimming,Swimming Men's 100 metres Freestyle
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Gymnastics,Gymnastics Women's Horse Vault
36,1988 Summer,Swimming,Swimming Women's 100 metres Breaststroke
36,1988 Summer,Sailing,Sailing Mixed Two Person Heavyweight Dinghy
36,1988 Summer,Track and Field,"Track and Field Women's 10,000 metres"
36,1988 Summer,Track and Field,Track and Field Men's Marathon
36,1988 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
36,1988 Summer,Football,Football Men's Football
36,1988 Summer,Track and Field,"Track and Field Men's 10,000 metres"
36,1988 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
36,1988 Summer,Basketball,Basketball Women's Basketball
36,1988 Summer,Rowing,Rowing Men's Coxless Fours
36,1988 Summer,Track and Field,Track and Field Men's 4 x 100 metres Relay
36,1988 Summer,Track and Field,Track and Field Women's 400 metres
36,1988 Summer,Track and Field,Track and Field Women's 4 x 400 metres Relay
36,1988 Summer,Track and Field,Track and Field Men's Pole Vault
36,1988 Summer,Volleyball,Volleyball Men's Volleyball
36,1988 Summer,Synchronized Swimming,Synchronized Swimming Women's Duet
36,1988 Summer,Fencing,"Fencing Men's Foil, Individual"
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Archery,Archery Women's Team
36,1988 Summer,Table Tennis,Table Tennis Women's Singles
36,1988 Summer,Table Tennis,Table Tennis Men's Doubles
36,1988 Summer,Archery,Archery Women's Team
36,1988 Summer,Archery,Archery Women's Team
36,1988 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres"
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 200 metres Individual Medley
36,1988 Summer,Swimming,Swimming Men's 400 metres Individual Medley
36,1988 Summer,Swimming,Swimming Men's 400 metres Freestyle
36,1988 Summer,Track and Field,Track and Field Men's 200 metres
36,1988 Summer,Rowing,Rowing Men's Coxed Pairs
36,1988 Summer,Rowing,Rowing Women's Coxed Fours
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Track and Field,Track and Field Women's 100 metres Hurdles
36,1988 Summer,Sailing,Sailing Mixed One Person Dinghy
36,1988 Summer,Track and Field,Track and Field Women's 4 x 400 metres Relay
36,1988 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
36,1988 Summer,Swimming,Swimming Women's 200 metres Backstroke
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Rowing,Rowing Men's Coxed Fours
36,1988 Summer,Track and Field,Track and Field Men's 800 metres
36,1988 Summer,Swimming,Swimming Women's 400 metres Freestyle
36,1988 Summer,Swimming,Swimming Women's 800 metres Freestyle
36,1988 Summer,Swimming,Swimming Women's 400 metres Individual Medley
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Modern Pentathlon,Modern Pentathlon Men's Team
36,1988 Summer,Wrestling,"Wrestling Men's Lightweight, Freestyle"
36,1988 Summer,Rowing,Rowing Men's Quadruple Sculls
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres"
36,1988 Summer,Fencing,"Fencing Women's Foil, Individual"
36,1988 Summer,Fencing,"Fencing Women's Foil, Team"
36,1988 Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres"
36,1988 Summer,Tennis,Tennis Men's Doubles
36,1988 Summer,Sailing,Sailing Mixed Three Person Keelboat
36,1988 Summer,Track and Field,Track and Field Women's 400 metres Hurdles
36,1988 Summer,Rowing,Rowing Men's Double Sculls
36,1988 Summer,Rowing,Rowing Women's Quadruple Sculls
36,1988 Summer,Rowing,Rowing Men's Coxless Fours
36,1988 Summer,Archery,Archery Men's Team
36,1988 Summer,Swimming,Swimming Women's 200 metres Freestyle
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Cycling,Cycling Men's Points Race
36,1988 Summer,Fencing,"Fencing Women's Foil, Team"
36,1988 Summer,Archery,Archery Men's Team
36,1988 Summer,Diving,Diving Women's Springboard
36,1988 Summer,Tennis,Tennis Women's Doubles
36,1988 Summer,Gymnastics,Gymnastics Men's Pommelled Horse
36,1988 Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres"
36,1988 Summer,Weightlifting,Weightlifting Men's Middleweight
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle"
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Tennis,Tennis Women's Singles
36,1988 Summer,Rowing,Rowing Men's Coxless Fours
36,1988 Summer,Track and Field,Track and Field Women's 100 metres
36,1988 Summer,Track and Field,Track and Field Women's 200 metres
36,1988 Summer,Track and Field,Track and Field Women's 4 x 100 metres Relay
36,1988 Summer,Swimming,Swimming Men's 200 metres Butterfly
36,1988 Summer,Sailing,Sailing Mixed Two Person Heavyweight Dinghy
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Singles, 500 metres"
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Handball,Handball Women's Handball
36,1988 Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle"
36,1988 Summer,Shooting,"Shooting Men's Running Target, 50 metres"
36,1988 Summer,Track and Field,Track and Field Women's Discus Throw
36,1988 Summer,Sailing,Sailing Mixed Multihull
36,1988 Summer,Cycling,Cycling Men's Sprint
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Singles, 500 metres"
36,1988 Summer,Archery,Archery Men's Team
36,1988 Summer,Rowing,Rowing Men's Coxless Pairs
36,1988 Summer,Rowing,Rowing Women's Coxless Pairs
36,1988 Summer,Swimming,Swimming Women's 200 metres Breaststroke
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Rowing,Rowing Women's Coxed Fours
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Women's 200 metres Individual Medley
36,1988 Summer,Table Tennis,Table Tennis Women's Doubles
36,1988 Summer,Table Tennis,Table Tennis Men's Doubles
36,1988 Summer,Track and Field,"Track and Field Women's 1,500 metres"
36,1988 Summer,Track and Field,Track and Field Men's 50 kilometres Walk
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Sailing,Sailing Mixed Three Person Keelboat
36,1988 Summer,Sailing,Sailing Women's Two Person Dinghy
36,1988 Summer,Sailing,Sailing Women's Two Person Dinghy
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Track and Field,Track and Field Women's Long Jump
36,1988 Summer,Track and Field,Track and Field Women's Heptathlon
36,1988 Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman"
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres"
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
36,1988 Summer,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman"
36,1988 Summer,Track and Field,"Track and Field Men's 3,000 metres Steeplechase"
36,1988 Summer,Sailing,Sailing Mixed Windsurfer
36,1988 Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle"
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Gymnastics,Gymnastics Men's Floor Exercise
36,1988 Summer,Weightlifting,Weightlifting Men's Middle-Heavyweight
36,1988 Summer,Boxing,Boxing Men's Flyweight
36,1988 Summer,Judo,Judo Men's Extra-Lightweight
36,1988 Summer,Archery,Archery Women's Individual
36,1988 Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman"
36,1988 Summer,Track and Field,Track and Field Men's 110 metres Hurdles
36,1988 Summer,Cycling,"Cycling Men's 1,000 metres Time Trial"
36,1988 Summer,Shooting,"Shooting Men's Air Pistol, 10 metres"
36,1988 Summer,Rowing,Rowing Men's Coxed Fours
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres"
36,1988 Summer,Fencing,"Fencing Women's Foil, Team"
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Cycling,"Cycling Women's Road Race, Individual"
36,1988 Summer,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle"
36,1988 Summer,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman"
36,1988 Summer,Track and Field,Track and Field Men's Javelin Throw
36,1988 Summer,Volleyball,Volleyball Women's Volleyball
36,1988 Summer,Weightlifting,Weightlifting Men's Lightweight
36,1988 Summer,Weightlifting,Weightlifting Men's Super-Heavyweight
36,1988 Summer,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres"
36,1988 Summer,Weightlifting,Weightlifting Men's Heavyweight I
36,1988 Summer,Fencing,"Fencing Men's Sabre, Individual"
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
36,1988 Summer,Rowing,Rowing Men's Single Sculls
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Sailing,Sailing Mixed Multihull
36,1988 Summer,Track and Field,Track and Field Women's 4 x 400 metres Relay
36,1988 Summer,Judo,Judo Men's Half-Lightweight
36,1988 Summer,Judo,Judo Men's Half-Middleweight
36,1988 Summer,Track and Field,Track and Field Men's 100 metres
36,1988 Summer,Track and Field,Track and Field Men's Long Jump
36,1988 Summer,Boxing,Boxing Men's Super-Heavyweight
36,1988 Summer,Track and Field,Track and Field Men's 400 metres
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Track and Field,Track and Field Women's Shot Put
36,1988 Summer,Track and Field,Track and Field Men's Hammer Throw
36,1988 Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual
36,1988 Summer,Gymnastics,Gymnastics Men's Horse Vault
36,1988 Summer,Diving,Diving Men's Springboard
36,1988 Summer,Diving,Diving Men's Platform
36,1988 Summer,Cycling,"Cycling Men's Road Race, Individual"
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Gymnastics,Gymnastics Men's Horizontal Bar
36,1988 Summer,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres"
36,1988 Summer,Wrestling,"Wrestling Men's Featherweight, Greco-Roman"
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman"
36,1988 Summer,Shooting,"Shooting Men's Air Rifle, 10 metres"
36,1988 Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
36,1988 Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres"
36,1988 Summer,Weightlifting,Weightlifting Men's Flyweight
36,1988 Summer,Track and Field,Track and Field Men's Triple Jump
36,1988 Summer,Modern Pentathlon,Modern Pentathlon Men's Individual
36,1988 Summer,Modern Pentathlon,Modern Pentathlon Men's Team
36,1988 Summer,Boxing,Boxing Men's Middleweight
36,1988 Summer,Boxing,Boxing Men's Light-Heavyweight
36,1988 Summer,Sailing,Sailing Mixed Two Person Keelboat
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Boxing,Boxing Men's Bantamweight
36,1988 Summer,Tennis,Tennis Men's Singles
36,1988 Summer,Track and Field,Track and Field Women's Javelin Throw
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Boxing,Boxing Men's Heavyweight
36,1988 Summer,Judo,Judo Men's Half-Heavyweight
36,1988 Summer,Weightlifting,Weightlifting Men's Bantamweight
36,1988 Summer,Modern Pentathlon,Modern Pentathlon Men's Team
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Shooting,Shooting Mixed Trap
36,1988 Summer,Wrestling,"Wrestling Men's Welterweight, Freestyle"
36,1988 Summer,Swimming,Swimming Men's 100 metres Breaststroke
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Track and Field,Track and Field Women's Marathon
36,1988 Summer,Rowing,Rowing Women's Quadruple Sculls
36,1988 Summer,Boxing,Boxing Men's Light-Flyweight
36,1988 Summer,Track and Field,Track and Field Women's 4 x 400 metres Relay
36,1988 Summer,Swimming,Swimming Men's 100 metres Butterfly
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Track and Field,"Track and Field Men's 5,000 metres"
36,1988 Summer,Rowing,Rowing Men's Coxed Fours
36,1988 Summer,Swimming,Swimming Women's 200 metres Butterfly
36,1988 Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres"
36,1988 Summer,Gymnastics,Gymnastics Men's Team All-Around
36,1988 Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Women's 50 metres Freestyle
36,1988 Summer,Swimming,Swimming Women's 100 metres Freestyle
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Women's 100 metres Backstroke
36,1988 Summer,Swimming,Swimming Women's 100 metres Butterfly
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Boxing,Boxing Men's Featherweight
36,1988 Summer,Boxing,Boxing Men's Light-Middleweight
36,1988 Summer,Sailing,Sailing Men's Two Person Dinghy
36,1988 Summer,Rowing,Rowing Women's Double Sculls
36,1988 Summer,Track and Field,Track and Field Men's 400 metres Hurdles
36,1988 Summer,Sailing,Sailing Men's Two Person Dinghy
36,1988 Summer,Track and Field,Track and Field Women's 4 x 400 metres Relay
36,1988 Summer,Rowing,Rowing Men's Quadruple Sculls
36,1988 Summer,Swimming,Swimming Men's 200 metres Backstroke
36,1988 Summer,Track and Field,Track and Field Men's 20 kilometres Walk
36,1988 Summer,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Rowing,Rowing Men's Coxless Pairs
36,1988 Summer,Rowing,Rowing Men's Coxed Fours
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres"
36,1988 Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Rowing,Rowing Men's Double Sculls
36,1988 Summer,Track and Field,Track and Field Women's High Jump
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Track and Field,"Track and Field Men's 1,500 metres"
36,1988 Summer,Rowing,Rowing Women's Coxed Fours
36,1988 Summer,Wrestling,"Wrestling Men's Flyweight, Greco-Roman"
36,1988 Summer,Judo,Judo Men's Heavyweight
36,1988 Summer,Swimming,"Swimming Men's 1,500 metres Freestyle"
36,1988 Summer,Shooting,"Shooting Women's Sporting Pistol, 25 metres"
36,1988 Summer,Cycling,Cycling Women's Sprint
36,1988 Summer,Track and Field,"Track and Field Women's 3,000 metres"
36,1988 Summer,Wrestling,"Wrestling Men's Flyweight, Freestyle"
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Track and Field,Track and Field Men's Decathlon
36,1988 Summer,Rowing,Rowing Men's Coxed Fours
36,1988 Summer,Fencing,"Fencing Men's epee, Individual"
36,1988 Summer,Rowing,Rowing Women's Quadruple Sculls
36,1988 Summer,Rowing,Rowing Men's Coxless Fours
36,1988 Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Rowing,Rowing Women's Double Sculls
36,1988 Summer,Track and Field,Track and Field Men's Discus Throw
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Sailing,Sailing Mixed Three Person Keelboat
36,1988 Summer,Tennis,Tennis Men's Doubles
36,1988 Summer,Judo,Judo Men's Middleweight
36,1988 Summer,Shooting,"Shooting Women's Air Pistol, 10 metres"
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Shooting,"Shooting Women's Air Rifle, 10 metres"
36,1988 Summer,Tennis,Tennis Women's Doubles
36,1988 Summer,Gymnastics,Gymnastics Women's Individual All-Around
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Rowing,Rowing Women's Coxed Fours
36,1988 Summer,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman"
36,1988 Summer,Gymnastics,Gymnastics Women's Floor Exercise
36,1988 Summer,Gymnastics,Gymnastics Women's Uneven Bars
36,1988 Summer,Gymnastics,Gymnastics Women's Balance Beam
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Wrestling,"Wrestling Men's Featherweight, Freestyle"
36,1988 Summer,Rowing,Rowing Women's Quadruple Sculls
36,1988 Summer,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres"
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Gymnastics,Gymnastics Women's Team All-Around
36,1988 Summer,Weightlifting,Weightlifting Men's Featherweight
36,1988 Summer,Swimming,Swimming Men's 100 metres Backstroke
36,1988 Summer,Swimming,Swimming Men's 200 metres Breaststroke
36,1988 Summer,Track and Field,Track and Field Men's Shot Put
36,1988 Summer,Rowing,Rowing Men's Quadruple Sculls
36,1988 Summer,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres"
36,1988 Summer,Sailing,Sailing Mixed Two Person Keelboat
36,1988 Summer,Track and Field,Track and Field Men's 4 x 400 metres Relay
36,1988 Summer,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres"
36,1988 Summer,Synchronized Swimming,Synchronized Swimming Women's Solo
36,1988 Summer,Synchronized Swimming,Synchronized Swimming Women's Duet
36,1988 Summer,Rowing,Rowing Women's Coxed Fours
36,1988 Summer,Boxing,Boxing Men's Welterweight
36,1988 Summer,Fencing,"Fencing Women's Foil, Team"
36,1988 Summer,Shooting,Shooting Mixed Skeet
36,1988 Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay
36,1988 Summer,Rowing,Rowing Men's Coxed Eights
36,1988 Summer,Rowing,Rowing Women's Coxed Eights
36,1988 Summer,Equestrianism,"Equestrianism Mixed Dressage, Individual"
